TimeStamp,MaxX,MaxY,MaxMagnitude,MinMagnitude,AverageMagnitude,DiffMagnitude,MaxTiltAngleX,AverageTiltAngleX,MinTiltAngleX,MaxZ,MaxTiltAngleY,MinTiltAngleY,AverageTiltAngleY,MaxTiltAngleZ,MinTiltAngleZ,AverageTiltAngleZ,MinX,MinY,MinZ,AverageX,AverageY,AverageZ,Situation,Activity
9102016,209,580,646.8013605,391.6695035,22.57999902,255.131857,0.405414834,0.010430874,-0.192724271,284,1.156668,0.89365108,1.038941998,0.633089513,0.413398768,0.507666781,-99,344,181,4.526315789,440.4342105,247.3552632,이동,걷기
9102016,2047,1376,3546.085447,399.5872871,24.30122564,3146.49816,0.660454006,-0.033693632,-0.692962555,2047,1.116800301,-0.615709962,0.861749113,0.886413461,-1.371890271,0.601385334,-2048,-2048,-1928,5.444444444,341.4027778,334.125,이동,걷기
9102016,655,773,1263.824751,286.176519,23.02423226,977.6482316,1.117975903,0.028888082,-0.911555875,631,1.046863682,-0.128757736,0.589888747,1.458221696,-1.00281529,0.6841512,-999,-161,-1057,-9.513157895,286.3815789,290.5526316,사고,넘어짐
9102016,2047,2047,2904.498924,88.83692926,28.05180318,2815.661995,1.471818697,0.558790896,-1.017745831,2047,1.478173958,-1.384466123,0.099905809,1.064769742,-0.919562825,-0.045480716,-618,-1648,-775,404.0810811,157.527027,29.28378378,사고,넘어짐
9102016,739,406,1345.527777,314.2658111,22.94228052,1031.261966,0.947335718,0.796174626,0.225497898,240,0.745279572,-0.846207687,0.093164209,0.67382146,-1.108349452,-0.69941764,86,-454,-1118,374.9113924,51.36708861,-345.7594937,사고,넘어짐
9102016,365,182,525.0799939,486.5151591,22.48640853,38.56483484,0.822363751,0.736103015,0.64576937,-319,0.373875882,0.214787183,0.297926066,-0.692891297,-0.814683081,-0.747053205,315,106,-382,338.9452055,148.4109589,-343.5068493,사고,넘어짐
9102016,353,149,516.9458386,496.0493927,22.47921261,20.89644585,0.780081862,0.758624,0.730148953,-328,0.294247546,0.253172267,0.277560743,-0.718253871,-0.762286718,-0.736925775,336,125,-354,347.5822785,138.4683544,-339.5822785,사고,누워 있음
9102016,352,150,512.5319502,498.9058027,22.48682489,13.62614749,0.765458964,0.748076175,0.728341648,-333,0.299884175,0.265684963,0.283173791,-0.72995406,-0.761153772,-0.744515539,336,132,-350,343.9459459,141.2837838,-342.6351351,사고,누워 있음
9102016,344,156,512.3465624,498.7775055,22.47549208,13.56905689,0.75215658,0.738221472,0.72163607,-336,0.312097107,0.282456875,0.295602155,-0.733283056,-0.766109644,-0.747557604,333,140,-354,339.9350649,147.1558442,-343.4285714,사고,누워 있음
9102016,361,203,537.9089142,476.27828,22.45974245,61.63063422,0.761436328,0.721718748,0.667342815,-304,0.42333877,0.263080022,0.325245606,-0.68383745,-0.796263428,-0.745658014,306,136,-380,333.2151899,160.9620253,-342.3164557,사고,누워 있음
9102016,333,174,510.881591,495.9213647,22.47706918,14.96022624,0.721102118,0.698066178,0.664063699,-340,0.347541927,0.306116982,0.326321195,-0.748954301,-0.793492332,-0.769424862,313,152,-362,324.68,161.96,-351.48,사고,누워 있음
9102016,330,170,511.8554483,496.4967271,22.47526082,15.35872127,0.710734458,0.697218817,0.68057919,-340,0.339444753,0.307478708,0.327514651,-0.754326564,-0.78476379,-0.769595735,317,153,-358,324.3333333,162.5,-351.5,사고,누워 있음
9102016,326,168,509.2710477,485.8940214,22.46802988,23.37702631,0.699329352,0.690518093,0.680550265,-340,0.339914024,0.316600282,0.330035557,-0.767150476,-0.783832823,-0.77466191,307,157,-358,321.5324675,163.5974026,-353.1038961,사고,누워 있음
9102016,50,729,740.5524965,367.9687487,22.12071411,372.5837478,0.086072618,-0.069897811,-0.292439457,134,1.452911979,1.174284014,1.345649317,0.25998901,0.108938927,0.18210009,-121,358,47,-33.6875,479.4625,87.2875,이동,걷기
9102016,73,779,804.7173417,291.3863415,22.72374549,513.3310002,0.230020014,-0.09132916,-0.308086641,200,1.358770488,1.038433937,1.265922869,0.493160682,0.16950079,0.267228188,-123,264,72,-47.9625,498.7125,134.1625,이동,걷기
9102016,87,912,937.6502546,326.1487391,22.51274014,611.5015156,0.266838735,-0.112134764,-0.430460059,212,1.384418708,1.008887576,1.23536162,0.485520339,0.140000661,0.289889365,-153,276,64,-56.42168675,485.3493976,140.626506,이동,걷기
9102016,17,712,731.607135,380.5114979,22.34162684,351.0956372,0.044691581,-0.138648605,-0.376863438,172,1.378993088,1.092644718,1.263456356,0.385173144,0.149092714,0.259403525,-163,362,79,-68.84931507,476.8219178,127.3972603,이동,걷기
9102016,7,704,721.8871103,279.1594526,22.75779906,442.7276576,0.01002806,-0.16414924,-0.455483913,184,1.375140698,1.075428424,1.261140656,0.426382017,0.155319519,0.234281204,-215,267,71,-82.33333333,496.6811594,119.2463768,이동,걷기
9102016,-50,742,766.3771917,307.4621928,22.44391378,458.9149989,-0.086681489,-0.295244834,-0.502011316,176,1.317899428,1.002160377,1.190558368,0.337502713,0.134277993,0.215188685,-244,284,70,-143.8059701,468.9402985,107.5820896,이동,걷기
9102016,20,826,853.7903724,298.2515717,22.48031074,555.5388007,0.039828341,-0.135125321,-0.355206281,191,1.364237216,1.101102231,1.253103581,0.468324631,0.139520088,0.265077572,-176,285,66,-68.66666667,485.308642,129.4320988,이동,걷기
9102016,62,717,740.6787428,272.901081,22.629791,467.7776618,0.126536,-0.077026734,-0.254061338,180,1.407669965,1.211977323,1.307706019,0.333877933,-0.014445157,0.229340332,-107,265,-5,-37.6835443,497.6075949,117.3797468,이동,걷기
9102016,40,679,696.880908,416.5729228,22.56831731,280.3079853,0.0829856,-0.144176581,-0.441290212,149,1.41883529,1.101526477,1.289745124,0.286430699,0.097863827,0.204893315,-209,387,58,-70.43373494,490.0120482,103.7710843,이동,걷기
9102016,-17,742,754.2658682,331.0679689,22.94883182,423.1978994,-0.043464527,-0.176551407,-0.433724203,135,1.405374087,1.125994773,1.305173253,0.288868777,0.077835018,0.170439559,-223,317,38,-90.44594595,510.5405405,88.87837838,이동,걷기
9102016,-14,692,703.103833,390.8682643,22.63182875,312.2355688,-0.025737048,-0.217214609,-0.411267464,131,1.409941044,1.149919726,1.286922112,0.311644802,0.084389284,0.154955483,-194,371,35,-108.4189189,494.2027027,77.35135135,이동,걷기
9102016,52,748,754.9225126,317.787665,22.55268583,437.1348476,0.120813973,-0.11103286,-0.481819939,109,1.500374549,1.073788031,1.355599328,0.207289884,0.012587353,0.133530138,-209,317,4,-54.73846154,499.2615385,67.4,이동,걷기
9102016,116,754,783.2930486,304.8179785,22.59049118,478.4750701,0.17746003,-0.132965503,-0.401783987,166,1.362399992,1.137259768,1.272797374,0.32690082,0.12716487,0.225190787,-209,284,68,-66.60526316,492.1184211,113.3026316,이동,걷기
9102016,18,713,747.3011441,386.588929,22.72063789,360.7122152,0.039514661,-0.170852762,-0.41175399,178,1.327066491,1.055917008,1.229083057,0.401278683,0.209803335,0.271837428,-166,355,106,-87.08,489.12,137.2266667,이동,걷기
9102016,78,929,961.5851496,280.6670625,22.29159131,680.9180871,0.154966344,-0.158486374,-0.484362607,223,1.309721449,1.015958284,1.178469824,0.540383056,0.160976984,0.303255595,-228,263,64,-81.9382716,465.1851852,144.0493827,이동,걷기
9102016,106,903,956.4319108,278.0845195,22.4968982,678.3473913,0.242174353,-0.066962972,-0.556919719,326,1.307007863,0.767076701,1.151739906,0.632346514,0.259503919,0.382155101,-161,193,110,-28.84615385,468.3076923,186.5641026,이동,걷기
9102016,17,897,925.5771173,382.2800021,22.88114916,543.2971152,0.032268776,-0.153395512,-0.446768141,228,1.438152716,1.073465981,1.250988219,0.429383039,0.132549895,0.241878722,-205,376,69,-77.53333333,498.8533333,125.52,이동,걷기
9102016,-20,673,711.1828176,413.9770525,22.29860854,297.2057651,-0.046678087,-0.175045103,-0.252177466,299,1.250698749,0.875050255,1.131396655,0.69353244,0.244178723,0.391827089,-143,329,112,-87,450.382716,188.2716049,이동,걷기
9102016,84,876,939.5153006,298.7306479,22.01014688,640.7846527,0.166846787,-0.073630502,-0.372471371,364,1.379811222,0.711837153,0.976588083,0.837920953,0.137360999,0.565656474,-173,228,63,-36.74666667,398.5866667,259.16,이동,걷기
9102016,-42,430,632.8175092,481.4197752,23.88734403,151.397734,-0.067530621,-0.155599564,-0.29506966,551,0.856346731,0.398306463,0.565984035,1.149615729,0.682475828,0.975844995,-167,204,337,-88.57142857,304.4675325,470.5974026,운반,물건 들기
9102016,110,473,675.8416974,397.765006,23.71047546,278.0766914,0.197266521,-0.073941051,-0.31392841,550,0.842400408,0.306527847,0.560233734,1.255800466,0.716940761,0.987980202,-189,152,271,-41.64556962,296.6708861,466.4050633,운반,물건 들기
9102016,276,588,640.645768,274.7016563,21.53897351,365.9441116,0.634038077,0.334761807,0.043367456,266,1.216061638,0.846876574,1.037565968,0.625517507,0.226503438,0.377815814,18,210,84,151.1282051,402.3717949,170.0128205,운반,물건 들기
9102016,290,529,634.7936673,412.5215146,22.41098194,222.2721527,0.631655679,0.380921846,0.135591288,309,1.23232869,0.689897006,0.918976835,0.683085908,0.207087477,0.478625063,69,295,96,185.3625,398,229.4375,운반,물건 들기
9102016,140,579,704.7134169,403.3286501,22.42842176,301.3847668,0.273630675,0.171901654,0.020669468,416,1.166445659,0.801992372,0.959050015,0.744168847,0.40142143,0.576741986,10,308,201,86.38461538,412.1410256,274,운반,물건 들고 걷기
9102016,178,624,676.0806165,410.2109214,22.4605148,265.8696951,0.309705319,0.17528131,0.039691441,207,1.282188208,1.112003528,1.202696288,0.418064334,0.211332352,0.309483363,19,372,103,89.0125,471.4,152.95,운반,물건 들고 걷기
9102016,162,584,620.2394699,432.7123756,22.32574421,187.5270943,0.331446126,0.223129027,0.149048342,185,1.282890136,1.143151362,1.20687511,0.349704936,0.199073133,0.277926226,70,407,99,110.6883117,466.038961,137.0779221,운반,물건 들고 걷기
9102016,207,630,657.5173002,389.2274399,22.37455235,268.2898602,0.443953406,0.285148327,0.186394453,142,1.313907991,1.077687703,1.233749887,0.223543045,0.039764639,0.165811367,100,361,16,139.2571429,474.1285714,83.41428571,운반,물건 들고 걷기
9102016,365,711,909.0088008,270.9464892,21.90275207,638.0623117,0.672062473,0.371040559,0.148884821,474,1.312730779,0.185023444,0.944634974,0.914588702,0.115913751,0.441187184,73,73,55,165.75,390.609375,193.328125,운반,물건 들고 걷기
9102016,220,549,650.4659868,394.9759486,22.41264941,255.4900382,0.433676905,0.337650807,0.209815284,370,1.048678892,0.661561897,0.910055499,0.761436964,0.423390331,0.538227483,106,252,171,165.6527778,397.1805556,255.5138889,운반,물건 들고 걷기
9102016,186,596,715.4369294,437.6722518,22.43198108,277.7646776,0.42158994,0.241039312,0.087073218,365,1.056977108,0.824921332,0.957646133,0.599167012,0.494790451,0.544564813,42,330,234,119.6527778,412.0416667,260.6666667,운반,물건 들고 걷기
9102016,250,603,733.7363287,363.6220565,22.31005371,370.1142721,0.424373255,0.297215972,0.181382187,343,1.076474347,0.863963769,0.976091387,0.56645,0.424095725,0.494672566,103,292,187,146.4810127,413.7341772,236.0379747,운반,물건 들고 걷기
9102016,225,571,674.4153023,377.0517206,22.37950816,297.3635817,0.486319631,0.249836307,0.072003596,406,1.136080104,0.663055038,0.868187166,0.872332098,0.407437162,0.625562802,36,258,176,121.4520548,384.0273973,290.0684932,운반,물건 들고 걷기
9102016,210,620,748.321455,420.1559234,22.52648157,328.1655316,0.505012424,0.215206204,0.101046505,401,0.989381114,0.645148436,0.822134969,0.88240561,0.543881549,0.69743381,52,257,271,107.5540541,373.8918919,324.1621622,운반,물건 들고 걷기
9102016,183,526,623.7275046,408.6918154,22.34885785,215.0356892,0.337218234,0.168510428,0.035277034,353,1.10858819,0.83193183,0.968944337,0.698188816,0.448460315,0.564035786,15,330,215,84.76470588,411.1029412,266.2941176,운반,물건 들고 걷기
9102016,155,593,681.0741516,372.5452993,22.55439332,308.5288524,0.375609389,0.188337027,0.053784477,328,1.152778368,0.837710921,1.01822119,0.684122932,0.414109215,0.508459433,33,315,189,94.32911392,435.4936709,247.0379747,운반,물건 들고 걷기
9102016,174,636,713.7240363,380.8595542,22.46955664,332.8644821,0.364877692,0.128430008,0.011762917,305,1.175198015,0.861632496,1.058756723,0.681599199,0.39356927,0.486044225,7,318,177,64.10526316,441.5921053,234.7631579,운반,물건 들고 걷기
9102016,139,584,647.6357001,411.714707,22.5916919,235.920993,0.271017506,0.16419441,0.088163319,254,1.202119853,1.076622938,1.146158886,0.459937032,0.323579356,0.384761294,42,368,153,83.94936709,465.9873418,191.4810127,운반,물건 들고 걷기
9102016,174,692,783.9859693,420.2225601,22.39986454,363.7634092,0.366431668,0.194960382,0.007094935,340,1.180322923,0.993294797,1.098222689,0.495294665,0.347217566,0.416416686,3,369,148,97.37179487,447.9358974,203.2179487,운반,물건 들고 걷기
9102016,154,589,624.6895229,444.9292079,22.67822924,179.760315,0.327799215,0.164643215,0.041688997,232,1.317113376,0.964257206,1.169134927,0.493512119,0.231892835,0.357312654,21,384,112,83.78571429,471.2857143,179.3285714,운반,물건 들고 걷기
9102016,145,546,622.7069937,458.6872573,22.59992557,164.0197364,0.273278384,0.071549865,-0.106845807,412,1.196546901,0.556484358,0.986058963,1.01318387,0.364603451,0.56490767,-55,249,178,36.37878788,421.2272727,269.1363636,운반,물건 내리기
9102016,113,395,617.6455294,435.1390582,22.59891958,182.5064712,0.224159341,-0.015614057,-0.346631242,486,0.794873329,0.484229024,0.633597987,1.072248987,0.709533346,0.917853847,-174,223,323,-7.86746988,301.8433735,403.8915663,운반,물건 내리기
9102016,178,434,643.1236273,380.9750648,23.16687023,262.1485625,0.40410049,-0.004586165,-0.240787921,540,0.755560146,0.123682751,0.45466323,1.445742219,0.805104992,1.097482862,-130,47,364,-4.959459459,240.5675676,472.2432432,운반,물건 내리기
9102016,43,539,779.1341348,425.8943531,23.54781715,353.2397817,0.088495221,-0.152348955,-0.411962687,515,0.871389811,0.430455429,0.70786853,1.1384789,0.658814023,0.823959616,-250,232,292,-89.35443038,362.0632911,404.2531646,운반,물건 내리기
9102016,30,576,674.7688493,238.4030201,21.86266535,436.3658292,0.057823391,-0.175079015,-0.45492774,369,1.219943511,0.726175351,1.032808324,0.734067374,0.30325525,0.477872352,-272,192,120,-88.65060241,413.1325301,222.6024096,운반,물건 내리기
9102016,46,502,719.7409256,347.6693832,22.12913483,372.0715424,0.081012695,-0.210402717,-0.391568841,481,1.167636545,0.705857996,0.867059272,0.797782653,0.402931794,0.641927012,-261,231,210,-103.3571429,375.3571429,291.9285714,운반,물건 내리기
9102016,-21,548,763.6183602,359.1907571,23.0360731,404.4276031,-0.040852092,-0.211779341,-0.440270343,548,1.502675771,0.508007858,1.150805724,0.867886448,0.052682278,0.335167345,-294,267,28,-116.4354839,451.7741935,181.2419355,휴식,앉아 있음
9102016,-10,614,618.92649,458.0873279,22.81523923,160.8391621,-0.018135813,-0.125876649,-0.203069566,181,1.50270312,1.171110251,1.360144493,0.34500689,-0.013774893,0.157674214,-103,454,-7,-64.71052632,507.4342105,80.43421053,휴식,앉아 있음
9102016,-57,536,617.1968892,459.3778401,22.89590955,157.819049,-0.118101816,-0.40039939,-0.586503689,264,1.215877952,0.974239528,1.057544214,0.574791766,-0.023984432,0.204477761,-317,388,-14,-206.1967213,456.147541,98.3442623,휴식,앉아 있음
9102016,-89,530,556.221179,487.5858899,22.88588839,68.63528916,-0.170953182,-0.348315579,-0.509853391,88,1.373444251,1.059968471,1.208691071,0.174515646,0.0288258,0.078540663,-257,445,15,-178.1914894,488.5744681,40.68085106,휴식,앉아 있음
9102016,-44,554,585.5305287,431.1681806,22.80548037,154.362348,-0.10041963,-0.262552037,-0.437205891,458,1.339887573,0.541165096,0.991081338,1.000642431,-0.053647967,0.404647403,-229,246,-31,-136.6491228,419.6140351,180.2807018,휴식,앉아 있음
9102016,-87,483,563.3151871,483.2752839,22.80728939,80.03990321,-0.15958009,-0.240660065,-0.319955643,404,1.052039859,0.606023306,0.863287713,0.886421016,0.487086686,0.64728074,-164,297,249,-123.6842105,393.5789474,311.2631579,휴식,앉아 있음
9102016,-77,456,542.5062212,493.2960572,22.72072835,49.21016401,-0.152644651,-0.18241779,-0.202997016,312,1.00429144,0.866635532,0.930216064,0.665741661,0.530303945,0.605721265,-103,385,268,-93.671875,413.828125,293.75,휴식,앉아 있음
9102016,-42,493,565.6094059,471.084918,22.74397828,94.52448783,-0.081621867,-0.300742002,-0.499752304,297,1.106987177,0.907170831,1.021762064,0.637738058,0.184924654,0.399594261,-257,389,97,-152.6029412,440.7352941,197.8823529,휴식,앉아 있음
9102016,-143,539,618.1763502,455.4503266,22.90867826,162.7260236,-0.296433589,-0.448753327,-0.561054822,178,1.152590884,0.981363392,1.066334069,0.37320721,0.115980833,0.200295761,-295,389,61,-227.9285714,459.5,103.3428571,휴식,앉아 있음
9102016,-98,503,582.3624301,440.5689503,22.92328744,141.7934798,-0.19330795,-0.437233786,-0.659348349,182,1.21085816,0.886539655,1.060772075,0.35941692,0.061173074,0.21436783,-328,375,35,-222.3968254,456.9206349,109.8412698,휴식,앉아 있음
9102016,-213,463,576.8032594,479.7603568,22.96958064,97.04290251,-0.460026281,-0.550269236,-0.614954418,205,1.003855094,0.837330265,0.926120449,0.432298732,0.172012748,0.29456175,-311,368,88,-275.8,421.5538462,152.8923077,휴식,앉아 있음
9102016,-88,484,564.7247117,443.5335388,22.68672451,121.1911729,-0.16327659,-0.376068316,-0.620705583,252,1.13975542,0.735477655,0.981366541,0.535857226,0.323871767,0.417392224,-307,345,161,-188.3239437,424.8450704,208.4084507,휴식,앉아 있음
9102016,156,548,586.0691086,453.3718121,22.52920988,132.6972965,0.307689876,0.11386997,-0.253688589,205,1.252343495,1.106836163,1.187832497,0.446734581,0.217357557,0.317456143,-125,411,114,57.25,470.90625,157.4375,휴식,앉아 있음
9102016,110,487,511.6268171,474.9884209,22.37316021,36.63839621,0.219769185,0.181348366,0.157993877,141,1.269876794,1.214443343,1.252223035,0.284443624,0.235450277,0.258651046,78,451,117,90.3125,475.3375,128,휴식,앉아 있음
9102016,91,486,509.4712946,496.6548097,22.41875529,12.81648488,0.182322918,0.169026599,0.151167163,130,1.282657269,1.252854214,1.270663302,0.261859753,0.235021201,0.245504741,75,475,117,84.54929577,480.1267606,122.1549296,휴식,앉아 있음
9102016,88,489,507.2602882,492.6144537,22.40340738,14.64583451,0.177549557,0.165832452,0.146752424,122,1.315137534,1.264102031,1.290220332,0.247407335,0.204935132,0.224114942,73,472,102,82.84810127,482.2658228,111.5316456,휴식,앉아 있음
9102016,87,492,508.1279366,494.7170909,22.39283517,13.41084577,0.175096223,0.157148812,0.145122747,108,1.325717332,1.291027848,1.310109289,0.218111184,0.195212277,0.206156999,72,477,97,78.47540984,484.4918033,102.6393443,휴식,앉아 있음
9102016,88,494,510.09901,489.5957516,22.40558044,20.50325838,0.174615601,0.148973192,0.11866991,114,1.331214105,1.292174459,1.314427442,0.228639103,0.187538536,0.206562794,58,474,93,74.5308642,485.5925926,102.9382716,휴식,앉아 있음
9102016,97,581,591.348459,450.9512169,22.58193759,140.3972422,0.180151196,-0.001498353,-0.219773454,226,1.412889372,1.060982255,1.286994031,0.487104859,0.066266565,0.242398142,-107,405,34,1.22972973,487.2702703,119.2837838,휴식,앉아 있음
9102016,44,507,817.1695051,339.3832642,23.01068261,477.7862409,0.100214783,-0.314990357,-0.713356013,476,1.067190522,0.472884461,0.759387059,0.955701435,0.468654131,0.662979591,-477,196,223,-184.1948052,363.2857143,319.974026,휴식,앉아 있음
9102016,167,528,747.1191337,410.9914841,22.94335896,336.1276496,0.225429753,-0.181225691,-0.498843292,597,1.022613538,0.500597974,0.741630006,0.996576876,0.508793253,0.775523472,-252,207,242,-92.10126582,355.6708861,366.7974684,용접,앉아서 용접
9102016,-46,312,626.4359504,330.5434918,22.68813907,295.8924586,-0.120868372,-0.249420462,-0.403546505,555,0.882123967,0.32695794,0.447441773,1.176669207,0.53475545,1.043796557,-178,143,200,-127.6266667,216.0933333,446.3866667,용접,앉아서 용접
9102016,-50,246,613.6888462,492.1554632,23.20982823,121.533383,-0.098043511,-0.228846167,-0.319740324,561,0.435417203,0.29410159,0.35802216,1.223647729,1.050863216,1.136459177,-176,156,454,-122.7564103,188.8333333,488.4358974,용접,앉아서 용접
9102016,-47,212,557.2288578,487.8626856,22.86892811,69.36617223,-0.094025698,-0.184868585,-0.337854875,509,0.41475144,0.229076825,0.328634661,1.282194831,1.105522644,1.186310955,-166,119,445,-96.12658228,168.8734177,484.3164557,용접,앉아서 용접
9102016,-62,243,584.1763432,500.7174852,22.87946835,83.45885802,-0.120378604,-0.213628667,-0.293434094,516,0.432781275,0.269808952,0.345294614,1.250551222,1.068403269,1.157427748,-156,136,461,-111.0945946,177.3648649,479.0675676,용접,앉아서 용접
9102016,-70,222,557.4890133,498.1254862,22.87395825,59.36352715,-0.136669349,-0.226499797,-0.295599728,516,0.420165224,0.255652269,0.337869723,1.26478136,1.072614147,1.157147929,-161,129,450,-117.5316456,173.3670886,478.5189873,용접,앉아서 용접
9102016,-68,628,720.349915,473.7847613,23.3942995,246.5651537,-0.098342355,-0.253956526,-0.415256605,530,1.135528971,0.191141116,0.455109241,1.28267578,0.4225223,1.01883841,-225,102,283,-135.8860759,237.5443038,448.6455696,용접,앉아서 용접
9102016,72,647,704.0035511,316.8911485,22.05691251,387.1124026,0.177062386,-0.128033352,-0.397945561,450,1.165611243,0.457595292,0.806221892,1.097115986,0.39976576,0.71145635,-201,140,196,-67.5,354.5147059,300.5735294,용접,서서 용접
9102016,-15,261,578.0216259,481.4841638,22.93125622,96.53746208,-0.028201867,-0.271300044,-0.433837229,521,0.511312217,0.10546114,0.23956398,1.296349755,1.055011457,1.189316264,-242,54,440,-141.2162162,124.3378378,487.1081081,용접,서서 용접
9102016,-43,162,554.657552,495.9435452,22.93448807,58.71400683,-0.081436933,-0.170112915,-0.262020994,544,0.321359434,0.073928575,0.1974926,1.397896231,1.205967758,1.30457241,-134,39,471,-88.82278481,102.5443038,507,용접,서서 용접
9102016,-50,163,544.0413587,493.9078861,22.81700339,50.13347257,-0.095329249,-0.163933935,-0.217285283,528,0.336325876,0.170171678,0.250184633,1.330120856,1.198096783,1.26803893,-114,89,460,-84.97468354,128.5696203,496.7594937,용접,서서 용접
9102016,-57,182,546.9277832,490.4875126,22.85169928,56.44027058,-0.109668043,-0.164527142,-0.214000254,522,0.371766673,0.175191618,0.266805756,1.323241255,1.155952718,1.252841461,-115,92,456,-85.56626506,137.1084337,495.8313253,용접,서서 용접
9102016,-62,153,550.8575133,509.9735287,22.92123705,40.88398461,-0.118443169,-0.172478238,-0.252746878,528,0.299545469,0.208456507,0.260278333,1.310432689,1.194408327,1.255111365,-134,114,483,-90.13924051,135.1518987,499.2911392,용접,서서 용접
9102016,-14,331,595.0873885,483.9638416,22.89089213,111.1235469,-0.027925724,-0.263389135,-0.558513128,517,0.607551748,0.233473987,0.39906026,1.301635371,0.769304222,1.057697806,-307,120,400,-136.8441558,203.5194805,449.3766234,용접,서서 용접
9102016,-6,221,619.5813102,362.2623359,21.60213226,257.3189744,-0.014785593,-0.237307836,-0.545530216,531,0.490904164,0.101396126,0.321432337,1.423828073,0.861285362,1.150264315,-272,44,352,-114.35,150.1625,418.975,용접,서서 용접
9102016,245,675,770.497891,355.978932,23.75285874,414.518959,0.63648335,0.030198015,-0.576503167,550,1.389273473,0.429322452,0.92257152,0.970032261,0.097507163,0.474078344,-396,277,38,-23.35,420.7375,275.75,용접,서서 용접
9102016,-27,956,1029.384768,365.6583104,22.47759996,663.7264573,-0.054757006,-0.179866578,-0.510739961,389,1.474854967,0.510256811,1.175732938,0.949775827,-0.275840172,0.300841814,-247,227,-115,-92.58441558,458.6623377,147.987013,용접,누워서 용접
9102016,103,677,683.8377,374.8306284,23.079647,309.0070716,0.23520936,-0.044679699,-0.352605238,29,1.498441721,0.465952522,1.051709886,0.042420445,-1.102806122,-0.48047142,-172,222,-530,-24.66666667,439.5438596,-227.1754386,용접,누워서 용접
9102016,86,299,1163.437149,458.2368383,23.18919108,705.2003108,0.172262741,0.006133043,-0.197247604,-421,0.542442341,0.186574154,0.291576399,-0.995666543,-1.380905947,-1.273945428,-228,85,-1101,0.114285714,155.2571429,-516.4285714,용접,누워서 용접
9102016,16,176,525.6805113,498.4786856,22.61720453,27.20182573,0.031164069,-0.000425614,-0.033332395,-474,0.355387692,0.255274948,0.320149668,-1.214236022,-1.314411758,-1.25020651,-17,130,-502,-0.195121951,160.902439,-485.3658537,용접,누워서 용접
9102016,37,173,519.342854,502.3096654,22.61061074,17.03318855,0.073072291,0.032284695,0.007735979,-475,0.348544942,0.31256683,0.329752796,-1.220376833,-1.25812725,-1.238901257,4,158,-494,16.51282051,165.5128205,-483.3333333,용접,누워서 용접
9102016,46,187,518.6877674,503.794601,22.5959158,14.89316635,0.090304204,0.049812478,0.015746608,-470,0.375804515,0.323940037,0.342303908,-1.189941654,-1.244233108,-1.224077305,8,163,-491,25.42307692,171.3461538,-480.1730769,용접,누워서 용접
9102016,43,179,519.666239,503.167964,22.60402097,16.49827504,0.083825313,0.028000988,-0.025292707,-471,0.361539768,0.318568121,0.339198558,-1.204408799,-1.251154642,-1.229210182,-13,161,-492,14.28571429,169.9821429,-481.3928571,용접,누워서 용접
9102016,88,425,750.2173019,361.7029168,23.15307693,388.5143851,0.139047667,0.031384088,-0.185064773,-212,0.944249416,0.048004532,0.416699326,-0.626257219,-1.513821982,-1.148309235,-76,36,-749,17.92957746,211.1830986,-487.1267606,용접,누워서 용접
9102016,208,681,845.4413049,332.493609,22.2707529,512.9476959,0.45179049,-0.076357782,-0.243861469,205,1.486279175,0.879350241,1.276113746,0.403205627,-0.670626738,-0.110293472,-165,322,-501,-36.46376812,468.4347826,-70.43478261,용접,누워서 용접
9102016,156,638,669.561797,268.5032588,22.52799821,401.0585382,0.356771866,-0.062113282,-0.608287626,342,1.436997825,0.772137936,1.140178239,0.645531924,-0.128506688,0.327892797,-271,261,-54,-34.92,458.6533333,162.3866667,용접,누워서 용접
9102016,204,728,851.7206115,288.3210017,23.59645662,563.3996098,0.397369572,-0.094350884,-0.295196828,422,1.310659682,0.917188092,1.087184872,0.635610916,-0.057868992,0.432340582,-173,262,-24,-57.65333333,498.96,242.24,사고,넘어짐
9102016,36,693,800.0756214,275.0290894,22.02916462,525.0465321,0.074377384,-0.068111898,-0.387644354,376,1.077513889,0.838643465,0.958099907,0.729496805,0.476074273,0.59424265,-190,229,148,-36.46153846,402.1538462,272.1025641,사고,넘어짐
9102016,2047,1241,3546.085447,341.1246107,25.22872599,3204.960837,0.615364568,-0.104350571,-1.016384817,2047,1.118887806,-0.78876766,0.781153896,1.106825676,-0.908767276,0.619941642,-2048,-2048,-2048,-27.93670886,318.9746835,318.2911392,사고,넘어짐
9102016,388,2047,2856.719972,105.6077649,21.97555569,2751.112207,0.956719801,-0.039603334,-0.443293062,1672,1.486908509,-0.577072391,0.920152612,1.441297913,-0.186446695,0.536642687,-1084,-259,-88,-49.10810811,407.1891892,286.0135135,사고,누워 있음
9102016,1161,980,1435.728387,200.7236907,24.99226848,1235.004696,1.358092019,0.711886391,-0.109126026,472,1.466689062,-1.113162327,0.298608688,0.564959517,-1.067781551,-0.485630167,-87,-674,-893,416.9558824,175.9558824,-248.8970588,사고,누워 있음
9102016,329,329,780.1730577,469.3804427,22.60083556,310.792615,0.511904591,0.360004679,0.176933412,-360,0.679738764,0.14794227,0.438392112,-0.758479733,-1.107699326,-0.978753094,87,86,-698,180.1940299,214.8656716,-423.8208955,사고,누워 있음
